global_actual,global_preds
0.95,0.1047582729797777
0.95,0.1018267563594353
0.95,0.1044363084108485
0.95,0.100986606478163
0.95,0.0965367979911209
0.95,0.0673379709503555
0.95,0.0669346734638178
0.95,0.073673636877152
0.95,0.0791551039818757
0.95,0.0794391789831925
0.95,0.080494823361371
0.95,0.0763991507436485
0.95,0.0774355407194915
0.95,0.0775641098140929
0.95,0.0775074689742544
0.95,0.0740889707840462
0.95,0.074976182681886
0.95,0.072638001596475
0.95,0.0213764160442167
0.95,0.0257559701516768
0.95,0.0296608790525783
0.95,0.0369391979452496
0.95,0.0436425165253142
0.95,0.0489978334302043
0.95,0.0511595513046489
0.95,0.0499153492416702
0.95,0.0482792862266057
0.95,0.0461139496855912
0.95,0.0448068176563836
0.95,0.0472242223831694
0.95,0.0484371336234535
0.95,-0.0163905619830629
0.95,-0.0129394377402545
0.95,-0.0053785725877621
0.95,0.0004574657873366
0.95,0.0091211727926853
0.95,0.0168954812193275
0.95,0.0203994147726668
0.95,0.0192510009424195
0.95,0.0186507280172991
0.95,0.0151324552557875
0.95,0.014673987617427
0.95,0.0171623723922249
0.95,0.0188703249597319
0.95,0.4505536383332871
0.95,0.3186855389441407
0.95,0.3097458070192585
0.99583,1.144279892049703
1.0,1.0293238382557242
1.0,1.067316218240669
1.0,1.1793647043858766
0.97837,1.058440494379977
0.95473,1.008680885540909
1.0,1.2479309014501676
0.9782,1.1722269825353158
1.0,1.209753318481681
0.93083,0.8812916270400969
0.95127,0.9610609586122264
1.0,1.0955071999982056
1.0,1.3090611675080506
0.976,1.2292773341393268
0.99673,1.1917020723664749
1.0,1.2171212528058115
0.96133,1.104839716262063
0.99187,1.151620355260118
0.98033,1.0103499259742696
1.0,1.0667917697062088
1.0,-0.5057335598310541
1.0,-0.6458158634489586
1.0,-0.7253350886934833
1.0,-0.717104992763472
0.92244,-0.7894860420894441
0.95637,-0.6188531923769405
1.0,-0.7021669503403585
1.0,-0.6901209804956774
0.89751,-0.743864922475634
1.0,-0.7728157302646405
0.99425,0.9334729223938196
0.96935,0.4066927261668793
0.95594,0.9842015690931438
